1,69492850
1,66324934
1,50473922
1,76041707
1,30740390
1,31773549
1,29746981
1,28822778
1,29913033
1,29706129
1,29992609
1,29172525
1,29859244
1,29742870
1,34916989
1,33474684
1,30298121
1,30001572
1,29087814
1,29072938
1,39976488
1,28995370
1,29273754
1,29631186
1,42203794
1,29017144
1,41232930
1,29872958
1,29497349
1,29709396
1,29456614
1,29843659
1,41640608
1,28878674
1,28993278
1,29071034
1,29192302
1,29769536
1,36473668
1,29991816
1,28930572
1,29857916
1,29898812
1,29744834
1,32426593
1,39241846
1,30736121
1,28874028
1,29960760
1,28893168
1,29159740
1,29492960
1,30069634
1,29067050
1,29793845
1,35106932
1,35243192
1,29278705
1,30985856
1,30042926
1,29135156
1,41452318
1,32446888
1,31095876
1,31018170
1,29605019
1,39583128
1,35649440
1,28937270
1,29668417
1,29917964
1,29699570
1,29803052
1,40774194
1,30257892
1,28941977
1,29461254
1,29374572
1,29827116
1,40153228
1,29695796
1,29360704
1,29470673
1,29544438
1,29978294
1,35499788
1,29795124
1,41661576
1,30916820
1,29231864
1,30415897
1,44393486
1,30333902
1,29200284
1,29528984
1,30179824
1,31223296
1,39078723
1,29896404
1,29258290
1,28914101
1,29862086
1,38753794
1,29113161
1,30225688
1,29226284
1,30308702
1,28823024
1,41097712
1,28989018
1,28876321
1,29467771
1,29517730
1,29717826
1,33315868
1,31673331
1,29045204
1,29018906
1,29862818
1,31887598
1,31333595
1,33980144
1,30010270
1,29019068
1,28928963
1,29710754
1,36190856
1,29816465
1,37366191
1,32842930
1,28988508
1,29687849
1,29234121
1,29731820
1,29360052
1,28959425
1,30118578
1,39477772
1,34014474
1,30967524
1,29794744
1,28940038
1,29805770
1,36888986
1,35018124
1,29652954
1,28987402
1,29010452
1,29545906
1,41251658
1,40643263
1,29147304
1,29841534
1,29605947
1,29564572
1,34652404
1,29551519
1,28912484
1,29662322
1,29489610
1,29637384
1,37781923
1,29303224
1,29885723
1,29743688
1,28984606
1,29563244
1,34970598
1,31453630
1,28929102
1,29738654
1,40939842
1,29081966
1,36175534
1,29696304
1,28914756
1,29583920
1,29758156
1,29644156
1,43509052
1,29241720
1,30390634
1,30581317
1,29190530
1,29627532
1,43309018
1,30176294
1,29616028
1,29627786
1,29066002
1,29676542
1,35752109
1,38442047
1,28829188
1,29281240
1,29467332
1,29015509
1,39156936
1,29339873
1,29984800
1,29998048
1,28986574
1,30154866
1,42281202
1,31384480
1,28909654
1,29922210
1,29102078
1,31046864
1,38497598
1,28811738
1,28664478
1,30415724
1,36967497
1,29260656
1,29866540
1,29617060
1,29823750
1,29710948
1,38094284
1,30934133
1,30386829
1,29749529
1,29721026
1,29616422
1,38384996
1,29964551
1,29860042
1,29799294
1,29221221
1,29458588
1,41019238
1,29697383
1,40407944
1,29901302
1,30182952
1,29636134
1,37049877
1,29520496
1,29500725
1,30767671
1,29151983
1,29745420
1,40188905
1,28940064
1,29469546
1,29787190
1,29497287
1,30076655
1,44277665
1,30336354
1,29535041
1,29812864
1,28868304
1,31471541
1,54268824
1,48863300
1,32340816
1,28754414
1,31482776
1,36574204
1,29173401
1,29350746
1,29871852
1,29888890
1,28699142
1,29769348
1,30177126
1,29734036
1,29064770
1,29458372
1,29642940
1,40380836
1,30725206
1,28936544
1,40987792
1,30036758
1,51854613
1,38249909
1,29045546
1,29036232
1,37277874
1,29268428
1,28889018
1,28944798
1,29728534
1,29400552
1,43370277
1,29052794
1,29337806
1,30412524
1,30063202
1,29289194
1,37950617
1,29434204
1,30131990
1,41662984
1,30083060
1,29743456
1,36649544
1,30570281
1,30139998
1,30443420
1,30995148
1,29074926
1,36926012
1,30091456
1,29082838
1,29766968
1,29610088
1,30175129
1,44397395
1,30665909
1,30104836
1,29500246
1,28815118
1,29428666
1,41052932
1,29762030
1,29765638
1,28943556
1,29968388
1,39055478
1,30946693
1,29212900
1,29699202
1,29848018
1,29019638
1,40468089
1,29123790
1,30215706
1,29600266
1,29641456
1,29583235
1,35579989
1,29308290
1,29191059
1,29660274
1,37343684
1,29445088
1,29271426
1,31783914
1,35691747
1,28835120
1,29729937
1,29487447
1,29082128
1,37936893
1,29086628
1,28995726
1,29198376
1,29919319
1,29745642
1,36848484
1,29923250
1,29151064
1,30262432
1,29770492
1,29075396
1,39087779
1,29638140
1,29642356
1,30490076
1,30304768
1,29094314
1,36828406
1,29925389
1,29314768
1,29834404
1,29702055
1,29740212
1,39618292
1,29029423
1,29026338
1,28952248
1,29910778
1,29960705
1,39726384
1,29646698
1,29631376
1,37813684
1,29543866
1,29724046
1,39966452
1,29657980
1,30392109
1,30009130
1,29646452
1,30215296
1,38494798
1,30059900
1,29775084
1,29787938
1,29849570
1,29902131
1,39877746
1,31994734
1,29208932
1,30308473
1,30149858
1,29621491
1,42015864
1,29907448
1,29655782
1,29976361
1,29085334
1,29144497
1,45039990
1,29590996
1,29631196
1,29926118
1,28963924
1,29880580
1,38204466
1,29264908
1,29560704
1,29053884
1,28991260
1,29777996
1,39325142
1,29140511
1,29634234
1,38984220
1,30061469
1,29030962
1,40645491
1,29896304
1,29587736
1,28942101
1,29115082
1,29158364
1,40363984
1,30764150
1,29749537
1,28854280
1,29664567
1,29611059
1,39878572
1,29477152
1,29208574
1,29019536
1,30084970
1,29504214
1,37692686
1,29730735
1,29663624
1,29094456
1,30295676
1,29600534
1,40156616
1,29165606
1,29809085
1,29038024
1,30519292
1,30033532
1,38582650
1,30269228
1,29640322
1,29742714
1,31453959
1,29268396
1,39494786
1,29834072
1,47743216
1,30069187
1,30178060
1,35706290
1,34016051
1,29249329
1,29448709
1,29752616
1,30041556
1,39800531
1,30118157
1,29992304
1,29193497
1,30330566
1,30483754
1,43805205
1,29600152
1,29749266
1,29910922
1,30029210
1,29135269
1,43401493
1,29829992
1,29859333
1,28789943
1,28885526
1,30920430
1,37558604
1,29720520
1,28745160
1,29206289
1,29071506
1,29942749
1,40617468
1,29769308
1,29743794
1,29702238
1,29768546
1,28876094
1,39214138
1,28898613
1,29680302
1,42030937
1,29684348
1,29399586
1,37475224
1,30119089
1,29067322
1,45729874
1,49015210
